2026-06-19 11:42:21 | INFO     | document_loader      | DocumentLoader initialized — upload_dir: c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\uploads
2026-06-19 11:42:21 | INFO     | document_loader      | Supported formats: ['.pdf', '.docx']
2026-06-19 11:42:21 | INFO     | chunker              | Chunker initialized — chunk_size: 1000 | overlap: 300
2026-06-19 11:42:21 | INFO     | embedder             | Embedder initializing — endpoint: https://az-oai-collection.openai.azure.com/ | model: text-embedding-3-small
2026-06-19 11:42:21 | INFO     | embedder             | Embedder ✅ initialized | max_workers: 10
2026-06-19 11:42:21 | INFO     | vector_store         | VectorStore initializing — persist_dir: c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\chroma_db
2026-06-19 11:42:21 | INFO     | vector_store         | VectorStore ✅ Collection loaded — 0 existing vectors
2026-06-19 11:42:22 | INFO     | memory_manager       | [MEMORY_MGR] Initializing conversation memory manager
2026-06-19 11:42:22 | INFO     | memory_store         | [MEMORY_STORE] Initializing with Chroma DB at c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\chroma_db
2026-06-19 11:42:22 | INFO     | memory_store         | [MEMORY_STORE] ✅ Collections loaded — metadata: 0, summaries: 0
2026-06-19 11:42:22 | INFO     | memory_store         | [MEMORY_STORE] ✅ Retrieved 0 groups
2026-06-19 11:42:22 | INFO     | memory_manager       | [MEMORY_MGR] ✅ Loaded 0 groups from storage
2026-06-19 11:42:22 | INFO     | memory_manager       | [MEMORY_MGR] ✅ Manager initialized
2026-06-19 11:42:22 | INFO     | main                 | [STARTUP] Conversation memory manager initialized
2026-06-19 11:42:22 | INFO     | context_resolver     | [RESOLVER] ✅ LLM classifier initialized
2026-06-19 11:42:22 | INFO     | multi_group_processor | [MULTI_GROUP] ✅ Initialized with max_workers=5
2026-06-19 11:42:22 | INFO     | background_summarizer | [BG_SUMMARIZER] Initialized with 3 workers
2026-06-19 11:42:22 | INFO     | main                 | [STARTUP] Vector store ready — session started
2026-06-19 11:42:22 | INFO     | main                 | [STARTUP] Conversation memory manager initialized
2026-06-19 11:42:22 | DEBUG    | asyncio              | Using proactor: IocpProactor
2026-06-19 11:42:28 | WARNING  | vector_store         | [STORE] No vectors found for filename: electricity.pdf
2026-06-19 11:42:31 | WARNING  | vector_store         | [STORE] No vectors found for filename: iso27001.pdf
2026-06-19 11:42:39 | INFO     | main                 | [INGEST_BG] Starting background processing for 1 file(s)
2026-06-19 11:42:39 | INFO     | main                 | [CHUNKER] Selected: SlidingWindowChunker
2026-06-19 11:42:39 | INFO     | main                 | [INGEST_BG] Processing: iso27001.pdf (487089 bytes)
2026-06-19 11:42:39 | INFO     | main                 | [INGEST_BG] STEP 1 — Loading iso27001.pdf
2026-06-19 11:42:39 | INFO     | document_loader      | [LOAD] Processing 1 file(s)
2026-06-19 11:42:39 | INFO     | document_loader      | [SAVE] iso27001.pdf → c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\uploads\00034ad4251745acbcb3384241fc2320.pdf (487089 bytes)
2026-06-19 11:42:39 | INFO     | document_loader      | [LOAD] Using PDFLoader for iso27001.pdf
2026-06-19 11:42:39 | INFO     | pdf_loader           | [LOAD PDF] iso27001.pdf — using PyMuPDF (text + tables)
2026-06-19 11:42:39 | INFO     | pdf_loader           | [LOAD PDF] 26 pages found
2026-06-19 11:42:41 | INFO     | pdf_loader           | [LOAD PDF] Page 17: extracted 1 table(s)
2026-06-19 11:42:42 | INFO     | pdf_loader           | [LOAD PDF] Page 18: extracted 1 table(s)
2026-06-19 11:42:42 | INFO     | pdf_loader           | [LOAD PDF] Page 19: extracted 1 table(s)
2026-06-19 11:42:42 | INFO     | main                 | [INGEST_BG] Starting background processing for 1 file(s)
