2026-06-19 13:23:09 | INFO     | document_loader      | DocumentLoader initialized — upload_dir: c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\uploads
2026-06-19 13:23:09 | INFO     | document_loader      | Supported formats: ['.pdf', '.docx']
2026-06-19 13:23:09 | INFO     | chunker              | Chunker initialized — chunk_size: 1000 | overlap: 300
2026-06-19 13:23:09 | INFO     | embedder             | Embedder initializing — endpoint: https://az-oai-collection.openai.azure.com/ | model: text-embedding-3-small
2026-06-19 13:23:09 | INFO     | embedder             | Embedder ✅ initialized | max_workers: 10
2026-06-19 13:23:09 | INFO     | vector_store         | VectorStore initializing — persist_dir: c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\chroma_db
2026-06-19 13:23:10 | INFO     | vector_store         | VectorStore ✅ Collection loaded — 0 existing vectors
2026-06-19 13:23:10 | INFO     | memory_manager       | [MEMORY_MGR] Initializing conversation memory manager
2026-06-19 13:23:10 | INFO     | memory_store         | [MEMORY_STORE] Initializing with Chroma DB at c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\chroma_db
2026-06-19 13:23:10 | INFO     | memory_store         | [MEMORY_STORE] ✅ Collections loaded — metadata: 0, summaries: 0
2026-06-19 13:23:10 | INFO     | memory_store         | [MEMORY_STORE] ✅ Retrieved 0 groups
2026-06-19 13:23:10 | INFO     | memory_manager       | [MEMORY_MGR] ✅ Loaded 0 groups from storage
2026-06-19 13:23:10 | INFO     | memory_manager       | [MEMORY_MGR] ✅ Manager initialized
2026-06-19 13:23:10 | INFO     | main                 | [STARTUP] Conversation memory manager initialized
2026-06-19 13:23:11 | INFO     | context_resolver     | [RESOLVER] ✅ LLM classifier initialized
2026-06-19 13:23:11 | INFO     | multi_group_processor | [MULTI_GROUP] ✅ Initialized with max_workers=5
2026-06-19 13:23:11 | INFO     | background_summarizer | [BG_SUMMARIZER] Initialized with 3 workers
2026-06-19 13:23:11 | INFO     | main                 | [STARTUP] Vector store ready — session started
2026-06-19 13:23:11 | INFO     | main                 | [STARTUP] Conversation memory manager initialized
2026-06-19 13:23:11 | DEBUG    | asyncio              | Using proactor: IocpProactor
2026-06-19 13:23:16 | INFO     | main                 | [INGEST_BG] Starting background processing for 1 file(s)
2026-06-19 13:23:16 | INFO     | main                 | [CHUNKER] Selected: RecursiveCharacterTextSplitter (default)
2026-06-19 13:23:16 | INFO     | main                 | [INGEST_BG] Processing: iso27001.pdf (487089 bytes)
2026-06-19 13:23:16 | INFO     | main                 | [INGEST_BG] STEP 1 — Loading iso27001.pdf
2026-06-19 13:23:16 | INFO     | document_loader      | [LOAD] Processing 1 file(s)
2026-06-19 13:23:16 | INFO     | document_loader      | [SAVE] iso27001.pdf → c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\uploads\21b114e69c17413faf3bc6aff511748f.pdf (487089 bytes)
2026-06-19 13:23:16 | INFO     | document_loader      | [LOAD] Using PDFLoader for iso27001.pdf
2026-06-19 13:23:16 | INFO     | pdf_loader           | [LOAD PDF] iso27001.pdf — using PyMuPDF (text + tables)
2026-06-19 13:23:16 | INFO     | pdf_loader           | [LOAD PDF] 26 pages found
2026-06-19 13:23:17 | INFO     | pdf_loader           | [LOAD PDF] Page 17: extracted 1 table(s)
2026-06-19 13:23:18 | INFO     | pdf_loader           | [LOAD PDF] Page 18: extracted 1 table(s)
2026-06-19 13:23:18 | INFO     | pdf_loader           | [LOAD PDF] Page 19: extracted 1 table(s)
2026-06-19 13:23:18 | INFO     | pdf_loader           | [LOAD PDF] Page 20: extracted 1 table(s)
2026-06-19 13:23:18 | INFO     | pdf_loader           | [LOAD PDF] Page 21: extracted 1 table(s)
2026-06-19 13:23:19 | INFO     | pdf_loader           | [LOAD PDF] Page 22: extracted 1 table(s)
2026-06-19 13:23:19 | INFO     | main                 | [INGEST_BG] Starting background processing for 1 file(s)
2026-06-19 13:23:19 | INFO     | pdf_loader           | [LOAD PDF] Page 23: extracted 1 table(s)
2026-06-19 13:23:19 | INFO     | main                 | [CHUNKER] Selected: RecursiveCharacterTextSplitter (default)
2026-06-19 13:23:19 | INFO     | pdf_loader           | [LOAD PDF] Page 24: extracted 1 table(s)
2026-06-19 13:23:19 | INFO     | main                 | [INGEST_BG] Processing: electricity.pdf (2491059 bytes)
2026-06-19 13:23:19 | INFO     | pdf_loader           | [LOAD PDF] ✅ iso27001.pdf — 26 non-empty pages extracted
2026-06-19 13:23:19 | INFO     | main                 | [INGEST_BG] STEP 1 — Loading electricity.pdf
2026-06-19 13:23:19 | INFO     | main                 | [INGEST_BG] STEP 2 — Chunking iso27001.pdf (mode: recursive)
2026-06-19 13:23:19 | INFO     | document_loader      | [LOAD] Processing 1 file(s)
2026-06-19 13:23:19 | INFO     | chunker              | [CHUNK] Processing 1 document(s)
2026-06-19 13:23:19 | INFO     | chunker              | [CHUNK] Starting — iso27001.pdf | 26 pages
2026-06-19 13:23:19 | DEBUG    | chunker              | [CHUNK] Split complete — 94 raw chunks
2026-06-19 13:23:19 | INFO     | chunker              | [CHUNK] ✅ iso27001.pdf — 26 pages → 94 chunks
2026-06-19 13:23:19 | INFO     | document_loader      | [SAVE] electricity.pdf → c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\uploads\7de75f46b1ec4b3cbf9bf64769789d19.pdf (2491059 bytes)
2026-06-19 13:23:19 | INFO     | main                 | [INGEST_BG] STEP 2.5 — Created 94 chunks from iso27001.pdf
2026-06-19 13:23:19 | INFO     | document_loader      | [LOAD] Using PDFLoader for electricity.pdf
