2026-06-17 16:04:04 | INFO     | document_loader      | DocumentLoader initialized — upload_dir: c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\uploads
2026-06-17 16:04:04 | INFO     | document_loader      | Supported formats: ['.pdf', '.docx']
2026-06-17 16:04:04 | INFO     | chunker              | Chunker initialized — chunk_size: 1000 | overlap: 300
2026-06-17 16:04:04 | INFO     | embedder             | Embedder initializing — endpoint: https://az-oai-collection.openai.azure.com/ | model: text-embedding-3-small
2026-06-17 16:04:05 | INFO     | embedder             | Embedder ✅ initialized | max_workers: 10
2026-06-17 16:04:05 | INFO     | vector_store         | VectorStore initializing — persist_dir: c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\chroma_db
2026-06-17 16:04:06 | DEBUG    | chromadb.config      | Starting component System
2026-06-17 16:04:06 | DEBUG    | chromadb.config      | Starting component Posthog
2026-06-17 16:04:06 | INFO     | vector_store         | VectorStore ✅ Collection loaded — 251 existing vectors
2026-06-17 16:04:06 | INFO     | memory_manager       | [MEMORY_MGR] Initializing conversation memory manager
2026-06-17 16:04:06 | INFO     | memory_store         | [MEMORY_STORE] Initializing with Chroma DB at c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\chroma_db
2026-06-17 16:04:06 | INFO     | memory_store         | [MEMORY_STORE] ✅ Collections loaded — metadata: 31, summaries: 0
2026-06-17 16:04:06 | INFO     | memory_store         | [MEMORY_STORE] ✅ Retrieved 31 groups
2026-06-17 16:04:06 | INFO     | memory_manager       | [MEMORY_MGR] ✅ Loaded 31 groups from storage
2026-06-17 16:04:06 | INFO     | memory_manager       | [MEMORY_MGR] ✅ Manager initialized
2026-06-17 16:04:06 | INFO     | main                 | [STARTUP] Conversation memory manager initialized
2026-06-17 16:04:06 | INFO     | context_resolver     | [RESOLVER] ✅ LLM classifier initialized
2026-06-17 16:04:06 | INFO     | multi_group_processor | [MULTI_GROUP_PROCESSOR] ✅ Initialized with max_workers=5
2026-06-17 16:04:06 | INFO     | background_summarizer | [BG_SUMMARIZER] Initialized with 3 workers
2026-06-17 16:04:06 | INFO     | main                 | [STARTUP] Vector store ready — session started
2026-06-17 16:04:06 | INFO     | main                 | [STARTUP] Conversation memory manager initialized
2026-06-17 16:04:06 | INFO     | main                 | ==============================================
2026-06-17 16:04:06 | INFO     | main                 |   📄 RAG Pipeline — Enterprise
2026-06-17 16:04:06 | INFO     | main                 |   🌐  http://localhost:8000
2026-06-17 16:04:06 | INFO     | main                 |   🛑  Stop: Ctrl + C
2026-06-17 16:04:06 | INFO     | main                 | ==============================================
2026-06-17 16:04:09 | INFO     | vector_store         | [STORE] Collection cleared.
2026-06-17 16:04:09 | INFO     | main                 | [CLEAR] All vectors deleted from ChromaDB
2026-06-17 16:04:15 | INFO     | main                 | =======================================================
2026-06-17 16:04:15 | INFO     | main                 | [INGEST] ▶ New ingest request received
2026-06-17 16:04:15 | INFO     | main                 | [INGEST] Files: 1 | Chunk mode: 'recursive'
2026-06-17 16:04:15 | INFO     | main                 | [INGEST_BG] Starting background processing for 1 file(s)
2026-06-17 16:04:15 | INFO     | main                 | [CHUNKER] Selected: RecursiveCharacterTextSplitter (default)
2026-06-17 16:04:15 | INFO     | main                 | [INGEST_BG] Processing: electricity.pdf (2491057 bytes)
2026-06-17 16:04:15 | INFO     | main                 | [INGEST_BG] STEP 1 — Loading electricity.pdf
2026-06-17 16:04:15 | INFO     | document_loader      | [LOAD] Processing 1 file(s)
2026-06-17 16:04:15 | INFO     | document_loader      | [SAVE] electricity.pdf → c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\uploads\d4d4aff4f9814a14b1507f6db4843c43.pdf (2491057 bytes)
2026-06-17 16:04:15 | INFO     | document_loader      | [LOAD] Using PDFLoader for electricity.pdf
