2026-06-18 09:38:29 | INFO     | document_loader      | DocumentLoader initialized — upload_dir: c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\uploads
2026-06-18 09:38:29 | INFO     | document_loader      | Supported formats: ['.pdf', '.docx']
2026-06-18 09:38:29 | INFO     | chunker              | Chunker initialized — chunk_size: 1000 | overlap: 300
2026-06-18 09:38:29 | INFO     | embedder             | Embedder initializing — endpoint: https://az-oai-collection.openai.azure.com/ | model: text-embedding-3-small
2026-06-18 09:38:29 | INFO     | embedder             | Embedder ✅ initialized | max_workers: 10
2026-06-18 09:38:29 | INFO     | vector_store         | VectorStore initializing — persist_dir: c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\chroma_db
2026-06-18 09:38:29 | INFO     | vector_store         | VectorStore ✅ Collection loaded — 94 existing vectors
2026-06-18 09:38:30 | INFO     | memory_manager       | [MEMORY_MGR] Initializing conversation memory manager
2026-06-18 09:38:30 | INFO     | memory_store         | [MEMORY_STORE] Initializing with Chroma DB at c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\chroma_db
2026-06-18 09:38:30 | INFO     | memory_store         | [MEMORY_STORE] ✅ Collections loaded — metadata: 67, summaries: 0
2026-06-18 09:38:30 | INFO     | memory_store         | [MEMORY_STORE] ✅ Retrieved 67 groups
2026-06-18 09:38:30 | INFO     | memory_manager       | [MEMORY_MGR] ✅ Loaded 67 groups from storage
2026-06-18 09:38:30 | INFO     | memory_manager       | [MEMORY_MGR] ✅ Manager initialized
2026-06-18 09:38:30 | INFO     | main                 | [STARTUP] Conversation memory manager initialized
2026-06-18 09:38:30 | INFO     | context_resolver     | [RESOLVER] ✅ LLM classifier initialized
2026-06-18 09:38:30 | INFO     | multi_group_processor | [MULTI_GROUP_PROCESSOR] ✅ Initialized with max_workers=5
2026-06-18 09:38:30 | INFO     | background_summarizer | [BG_SUMMARIZER] Initialized with 3 workers
2026-06-18 09:38:30 | INFO     | main                 | [STARTUP] Vector store ready — session started
2026-06-18 09:38:30 | INFO     | main                 | [STARTUP] Conversation memory manager initialized
2026-06-18 09:38:30 | INFO     | main                 | ==============================================
2026-06-18 09:38:30 | INFO     | main                 |   📄 RAG Pipeline — Enterprise
2026-06-18 09:38:30 | INFO     | main                 |   🌐  http://localhost:8000
2026-06-18 09:38:30 | INFO     | main                 |   🛑  Stop: Ctrl + C
2026-06-18 09:38:30 | INFO     | main                 | ==============================================
2026-06-18 09:38:36 | INFO     | vector_store         | [STORE] Collection cleared.
2026-06-18 09:38:36 | INFO     | main                 | [CLEAR] All vectors deleted from ChromaDB
2026-06-18 09:38:40 | INFO     | main                 | =======================================================
2026-06-18 09:38:40 | INFO     | main                 | [INGEST] ▶ New ingest request received
2026-06-18 09:38:40 | INFO     | main                 | [INGEST] Files: 1 | Chunk mode: 'recursive'
2026-06-18 09:38:40 | INFO     | main                 | [INGEST_BG] Starting background processing for 1 file(s)
2026-06-18 09:38:40 | INFO     | main                 | [CHUNKER] Selected: RecursiveCharacterTextSplitter (default)
2026-06-18 09:38:40 | INFO     | main                 | [INGEST_BG] Processing: electricity.pdf (2491057 bytes)
2026-06-18 09:38:40 | INFO     | main                 | [INGEST_BG] STEP 1 — Loading electricity.pdf
2026-06-18 09:38:40 | INFO     | document_loader      | [LOAD] Processing 1 file(s)
2026-06-18 09:38:40 | INFO     | document_loader      | [SAVE] electricity.pdf → c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\uploads\9580dabef5884e44bf914ec200787658.pdf (2491057 bytes)
2026-06-18 09:38:40 | INFO     | document_loader      | [LOAD] Using PDFLoader for electricity.pdf
2026-06-18 09:38:40 | INFO     | pdf_loader           | [LOAD PDF] electricity.pdf — using PyMuPDF (simple text extraction)
2026-06-18 09:38:40 | INFO     | pdf_loader           | [LOAD PDF] 25 pages found
2026-06-18 09:38:41 | INFO     | pdf_loader           | [LOAD PDF] ✅ electricity.pdf — 25 non-empty pages extracted
2026-06-18 09:38:41 | INFO     | main                 | [INGEST_BG] STEP 2 — Chunking electricity.pdf (mode: recursive)
2026-06-18 09:38:41 | INFO     | chunker              | [CHUNK] Processing 1 document(s)
2026-06-18 09:38:41 | INFO     | chunker              | [CHUNK] Starting — electricity.pdf | 25 pages
2026-06-18 09:38:41 | DEBUG    | chunker              | [CHUNK] Split complete — 94 raw chunks
2026-06-18 09:38:41 | INFO     | chunker              | [CHUNK] ✅ electricity.pdf — 25 pages → 94 chunks
2026-06-18 09:38:41 | INFO     | main                 | [INGEST_BG] STEP 2.5 — Created 94 chunks from electricity.pdf
2026-06-18 09:38:41 | DEBUG    | main                 | [INGEST_BG]   Chunk 1/94: 1 1. ELECTRIC CURRENT “The flow of charge in a definite direction constitutes the electric current a...
